,username,sentiment,sentimentComm
463,dialoguepak,0.0,1
464,the_nation,1.0527951919589675,1
465,luzanob,5.191016951547496,1
466,phillipphoku,-17.739495362934562,0
467,singhak_endo,20.08030671985908,1
468,arabnewspk,10.477384591471946,1
469,thecatsaysmao,14.551577638464323,0
470,rrkhan82,15.100253872856328,0
471,sumanspiel,0.0,0
472,musafirnamah,0.0,0
473,coraoge34135297,-9.007305320967824,0
474,bacautas,23.837106885653597,1
475,thepostph,0.0,1
476,dokterimun_id,-13.390497901663124,0
477,johnotis,-16.387233822081757,1
478,curtisschin,-3.279622817470596,0
479,khanahmed262,8.04362468265893,1
480,verywellced,11.041914926687731,1
481,laporres,-2.9143567690793226,0
482,sk3855,0.0,0
483,khmayer1,23.664576964924102,1
484,wduverge,-20.67716698616652,0
485,themayoresports,0.0,1
486,mitsloanexperts,5.774312211802503,1
487,openparlyzw,10.222786384125179,0
488,healthglobal,-6.913942282783275,0
489,legal_papai,0.0,1
490,marco_fdezm,-2.3672348582974934,0
491,sana_jamal,15.701777109994296,0
492,carlosdelrio7,11.243199834205484,0
493,shazin,7.9783430910315545,1
494,businesstimeszw,-2.8941505621470363,1
495,tebogokhaas,-17.842080721206152,1
496,zbcnewsonline,-1.8970519662193688,0
497,mdsynic,10.4323224350629,0
498,mrs_ahmadw,12.478109942490022,0
499,stratosphere53,6.330760064245375,1
500,riverain1217,0.0,1
501,akosistellabm,0.0,0
502,rabaabz,2.402984301331543,0
503,myusrieshafie,-7.440547121910779,1
504,usamaqureshy,19.99326459768924,1
505,murrayhiebert1,0.0,1
506,perwazesarah,-13.561473498782448,0
507,gerlee_smile,1.0895808507331246,0
508,iamk_rab,-3.707061810268897,1
509,sunanda_creagh,16.15408528055542,1
510,stephenkhan,16.15408528055542,1
511,aarsheikh,0.0,0
512,mirfaisaltalpur,11.09942490026424,1
513,luckyonepk,0.0,1
514,spanishcountry,5.267602714885243,0
515,jerometaylor,-4.655643304936088,1
516,brnk888,-27.239521268328065,0
517,sarkershakil544,12.5884669188125,0
518,yass_mehmood,26.25718874669706,0
519,eleonlyliveonce,-2.9143567690793226,0
520,giulioenrico,-10.083933474949482,0
521,arifakib1,4.326926066006941,1
522,dorrie74599659,0.0,1
523,max_power50,0.0,1
524,squeaky96,23.266670120719134,0
525,meithranduir,0.0,0
526,balendr03537248,6.3680638308895965,1
527,cprh_ph,0.0,1
528,aeronut3,11.104087871094762,0
529,carangan_oslo,0.0,1
530,lucinda_elliott,15.858763794622043,1
531,narendarsingh52,16.813118491269883,0
532,davidgr07837209,3.497616703797732,1
533,marinka43983596,16.054608569504175,1
534,bulawayozoom,0.0,1
535,kuwaittimesnews,2.6780995803326277,0
536,theeducarter,9.376198124449509,0
537,jagabhuwana,0.0,0
538,michaelzlin,8.19703642298326,0
539,royapti_,6.44305994508057,0
540,hayatimsaglik1,0.0,1
541,katienzareports,-0.8372623180146057,0
542,cbcraffy,12.495207502201957,0
543,catzyhope1,7.914615823014351,1
544,physorg_health,5.9530594269727,1
545,mupugwad,0.0,0
546,elphukett,-1.335163981140873,1
547,superstarnova2,4.68369514532926,1
548,motho91530189,0.0,0
549,ninjahatori0909,-17.372674990933113,1
550,ray_ndlovu,17.699082949069997,1
551,felixnjini,17.699082949069997,1
552,radharaju18,-6.044764519973057,1
553,sbajpai2806,16.813118491269883,1
554,josebcollazo,2.3164602870317594,1
555,chrishsindon,27.758665354126734,0
556,fiona_m_russell,0.14869695870680388,0
557,fronj,16.15408528055542,1
558,waleedrahman20,-10.452826278431168,0
559,mystouruss,0.0,0
560,nurse__jenny,0.0,0
561,tweetychitchat,-3.811719600020723,0
562,corb0n9,12.5884669188125,1
563,puteih,22.337184601834103,1
564,aaarrryyy9,13.176001243458892,0
565,ln07_,13.973369255478993,1
566,svenradio,0.0,0
567,izzettardis,-2.9143567690793226,0
568,gpreller,3.1734107041085906,1
569,eyrishmeyakino,10.713952644940683,0
570,towardsuhuru,0.4181130511372473,0
571,anupsoans,15.358271592145492,1
572,dprabhata,25.337029169473084,1
573,ericamacalat,-26.020931557950366,0
574,love_me_suki_,0.0,0
575,theaquilaoculus,-1.2222164654681116,0
576,ccni,-13.688928034816847,0
577,drbabukv,17.226568571576607,1
578,khim_gonzales,0.0,1
579,moomjyn,0.0,1
580,packhmer,-9.007305320967824,0
581,margarita0264,0.0,1
582,verveandvemma,-2.9143567690793226,0
583,arikfetscher,28.793844878503705,0
584,cestalain,0.0,0
585,aqeelbu65127203,20.79684990415005,0
586,asetianegara,-2.5336887867326716,0
587,deephood3,20.164240194808563,0
588,muhammadnasyraf,26.86648360188591,0
589,tigerbeer8,-2.9143567690793226,0
590,inspiringaffan,28.27159214548469,1
591,radiopakistan,10.859281902492107,1
592,fdpascual,0.865758250867831,1
593,omerjaved7,-20.136262369825396,0
594,dennis_korte,11.385420444536557,1
595,yzoutweets,2.9351356215521918,1
596,keithjonescpa,0.0,0
597,newsroomodisha,11.354333972333038,1
598,ssitisuria_9,12.538728563286881,0
599,furqantsiddiqui,9.660121237241597,1
600,chander_rc17,0.0,1
601,lisdel02,-27.590798404227762,1
602,commonman101cm,0.0,1
603,dleebog,20.248173669758053,0
604,mohmandradio,19.99326459768924,0
605,realsaribotha,-15.297134863478576,1
606,luisfsanchez6,3.5531837728615088,1
607,vulindlelandab2,0.0,0
608,srk1873,-15.868089736283094,1
609,rajaqaiser,3.2158955494534,1
610,natmother,0.0,1
611,motorpsycho2000,0.0,1
612,sonamsangbo,3.5531837728615088,1
613,biancadava,-0.16918214679988708,0
614,mideasttoday,6.330760064245375,1
615,i_am_angel4,-26.033366146831767,1
616,aroguden,4.271799388632715,1
617,luciaguimaraes,-25.44583182218538,0
618,hollosmith,17.321382311797322,0
619,siphoka97244157,14.304440184446406,0
620,leong328kok,-0.32307726468650344,1
621,avis_favaro,11.354333972333038,1
622,ashutosh_tsb,-4.338117196000205,0
623,sitiiaishasuri,17.326045282627845,0
624,walk3r7,20.649189161183358,0
625,razahnaqvi,2.8444122066214206,0
626,atsuranzara,5.774312211802503,1
627,kgoatlapa,-7.782498316149422,0
628,paintsandsings,-8.27159214548469,0
629,faycckhan,-10.813429355991918,0
630,andyz,-0.1392673954717374,1
631,pulutinti,4.695385542906401,0
632,gray_rhymes,-8.43842287964354,0
633,umerfariq,0.0,1
634,sunbear36883316,0.0901507693901884,0
635,jspalani,5.774312211802503,1
636,bankogeraldmark,16.813118491269883,1
637,bernunithk,11.354333972333038,1
638,hku_sph,0.0,1
639,mrbcyber,-7.549349774623078,1
640,thekantoarbot,13.849023366664937,1
641,dktatlow,-7.549349774623078,1
642,johnamuir,-7.549349774623078,1
643,mudassernaeem,11.9690689601575,1
644,ykkn70y8ofmgbng,-7.549349774623078,1
645,jbroks86,-10.413968188176778,1
646,mkserumaga,-5.817833272887416,0
647,abetteruganda_,0.0,0
648,ubctvuganda,0.0,0
649,mildredtuhaise,0.0,0
650,soyyoamie181,-17.528107351950677,0
651,sergerousskikh,6.8747733278068495,1
652,pop38373730,0.0,1
653,bucketwoman0,13.176001243458892,0
654,goherali7,-8.161753277032279,1
655,mmcuervo_,-12.053779596912072,0
656,drsaab13,-8.136884099269466,0
657,nithi3187,27.656079995855137,0
658,punietoka,2.9236827107403727,1
659,smeinga,18.522874462463093,0
660,ghs,2.1300894846307017,0
661,trynaturopathy,0.0,0
662,bakulharia,-14.024661934614784,0
663,bizcommunity,7.2571369359100615,0
664,zmorachristian,0.0,1
665,georgem45872558,6.481529454432419,1
666,dazzlelabapis,2.3687891819076725,0
667,letterstohenri,10.266307445210096,0
668,aztrans_yogya,0.0,1
669,vegppl2016,0.0,1
670,radiofreeasiakh,-7.065955131858452,0
671,huzaifabaloch,0.8090254390964233,0
672,arnieag,25.35568105279519,1
673,barbara96913515,-4.854152634578519,0
674,munajakmal,0.0,1
675,taribuabo,13.176001243458892,1
676,lesothostreet,0.0,1
677,medtechmd_,27.64675405419409,1
678,aangelowww,10.763691000466302,0
679,theflowernurse,0.0,1
680,x4riph0bi4,0.0,0
681,hydelessmystery,0.0,1
682,febrina_eka,0.0,0
683,dongskie291,26.99704678514066,0
684,vhang_24,27.72291591109269,0
685,jtgalvante,0.0,1
686,marytherobot,15.260798231525136,1
687,kerrycollison,0.0,1
688,ioannesesledieu,8.942023729340448,1
689,drmonicamalta,11.97917206362365,1
690,arabellalarke,18.28817159732656,1
691,michael_leh,0.0,0
692,ajbcsurveys,-0.11346562354281886,0
693,poatvuganda,0.0,1
694,wulfmansam,12.5884669188125,0
695,bearsejuk,18.118750323817423,0
696,mehboobalamndu,27.329672037718254,0
697,vilmar17283531,0.0,1
698,tweet_ronper,0.0,1
699,jackiecuddles,0.0,1
700,picardonhealth,-5.460338842547017,1
701,realhayman,0.0,0
